author_id training11 training12 training13 generation1 training21 training22 training23 generation2
A39LRLKACX89IP GroceryandGourmetFood MoviesandTV OfficeProducts MusicalInstruments Electronics HomeandKitchen HealthandPersonalCare AppsforAndroid
A39WWMBA0299ZF Electronics HomeandKitchen Beauty ClothingShoesandJewelry GroceryandGourmetFood OfficeProducts HealthandPersonalCare CDandVinyl
A3A15L96IYUO6V HealthandPersonalCare MoviesandTV OfficeProducts KindleStore Beauty HomeandKitchen Electronics AppsforAndroid
A3A1OA237FOZFK OfficeProducts HealthandPersonalCare HomeandKitchen AppsforAndroid MoviesandTV Electronics CellPhonesandAccessories DigitalMusic
A3A4ZAIBQWKOZS Electronics Automotive KindleStore MoviesandTV HomeandKitchen CellPhonesandAccessories GroceryandGourmetFood InstantVideo
A3A6GXILVT9JNW HomeandKitchen HealthandPersonalCare Electronics Beauty GroceryandGourmetFood KindleStore MoviesandTV MusicalInstruments
A3A90CELVLOUP6 HomeandKitchen ClothingShoesandJewelry GroceryandGourmetFood CDandVinyl Beauty Electronics HealthandPersonalCare KindleStore
A3AGWRMHKLFLWR GroceryandGourmetFood Electronics Beauty KindleStore HomeandKitchen OfficeProducts HealthandPersonalCare Baby
A3AHDR4F2J7YXX GroceryandGourmetFood HealthandPersonalCare CDandVinyl InstantVideo MoviesandTV OfficeProducts Beauty KindleStore
A3AQO91DYWF8R0 Electronics HomeandKitchen CellPhonesandAccessories Beauty HealthandPersonalCare OfficeProducts GroceryandGourmetFood KindleStore
A3ATKIU6MZZ4MU Beauty OfficeProducts Electronics CDandVinyl HealthandPersonalCare GroceryandGourmetFood CellPhonesandAccessories HomeandKitchen
A3AVJCB1ZD6ZY5 GroceryandGourmetFood CellPhonesandAccessories Electronics Baby CDandVinyl HealthandPersonalCare MoviesandTV ClothingShoesandJewelry
A3AWV00ZU7MSK1 HomeandKitchen OfficeProducts Electronics ClothingShoesandJewelry CellPhonesandAccessories Beauty GroceryandGourmetFood InstantVideo
A3AYF9CD4PXDJR HealthandPersonalCare Electronics HomeandKitchen AppsforAndroid CellPhonesandAccessories Beauty OfficeProducts ClothingShoesandJewelry
A3AYSYSLHU26U9 Beauty CellPhonesandAccessories Electronics HealthandPersonalCare HomeandKitchen ClothingShoesandJewelry Automotive DigitalMusic
A3AZI828WJN1CD Beauty CellPhonesandAccessories HomeandKitchen CDandVinyl OfficeProducts Electronics HealthandPersonalCare AppsforAndroid
A3B1360JOYS0GJ ClothingShoesandJewelry Beauty AppsforAndroid GroceryandGourmetFood Electronics MoviesandTV HealthandPersonalCare CellPhonesandAccessories
A3BAE79NXFDXGV Electronics MoviesandTV HomeandKitchen AppsforAndroid DigitalMusic GroceryandGourmetFood HealthandPersonalCare InstantVideo
A3BAOIC7JMCY6R HealthandPersonalCare OfficeProducts Electronics Automotive CellPhonesandAccessories HomeandKitchen MoviesandTV GroceryandGourmetFood
A3BFDEBT5IV4UN AppsforAndroid MoviesandTV GroceryandGourmetFood KindleStore ClothingShoesandJewelry CellPhonesandAccessories Beauty DigitalMusic
A3BKNXX8QFIXIV GroceryandGourmetFood Baby CellPhonesandAccessories MusicalInstruments Beauty MoviesandTV Electronics Automotive
A3BMK3DZDH0N6Q HealthandPersonalCare CellPhonesandAccessories OfficeProducts Automotive Electronics GroceryandGourmetFood HomeandKitchen DigitalMusic
A3BNMHRW2R35LK OfficeProducts CellPhonesandAccessories HomeandKitchen KindleStore Electronics HealthandPersonalCare Baby Beauty
A3BTL4FV6ODKAT HealthandPersonalCare Beauty Electronics InstantVideo MoviesandTV CDandVinyl KindleStore GroceryandGourmetFood
A3BZUQXA2QHDI2 HealthandPersonalCare Electronics ClothingShoesandJewelry KindleStore HomeandKitchen Baby OfficeProducts MusicalInstruments
A3C00N4UHA5XYX Electronics MoviesandTV HealthandPersonalCare MusicalInstruments OfficeProducts ClothingShoesandJewelry HomeandKitchen CellPhonesandAccessories
A3C1QYGEET3BVY Electronics Beauty ClothingShoesandJewelry MusicalInstruments CellPhonesandAccessories CDandVinyl HomeandKitchen InstantVideo
A3C2JQC6R2K52C OfficeProducts HomeandKitchen ClothingShoesandJewelry InstantVideo HealthandPersonalCare GroceryandGourmetFood Electronics MusicalInstruments
A3C6CZC2JP67VK Baby OfficeProducts MoviesandTV AppsforAndroid CDandVinyl Electronics CellPhonesandAccessories KindleStore
A3C9Q3KTNNLJJ OfficeProducts CellPhonesandAccessories GroceryandGourmetFood AppsforAndroid Beauty Electronics HealthandPersonalCare Baby
A3CA3RWZYJDWXE GroceryandGourmetFood KindleStore HealthandPersonalCare Automotive Electronics CDandVinyl MoviesandTV CellPhonesandAccessories
A3CBCVHIK3G76X OfficeProducts HomeandKitchen HealthandPersonalCare CellPhonesandAccessories GroceryandGourmetFood Electronics Beauty DigitalMusic
A3CG6YLYZJXQG4 Beauty MoviesandTV HealthandPersonalCare KindleStore OfficeProducts HomeandKitchen CellPhonesandAccessories MusicalInstruments
A3CG93783LP0FO HomeandKitchen Electronics GroceryandGourmetFood Beauty CellPhonesandAccessories ClothingShoesandJewelry HealthandPersonalCare OfficeProducts
A3CHMHGSJSQ02J OfficeProducts HealthandPersonalCare HomeandKitchen KindleStore Beauty GroceryandGourmetFood Electronics MusicalInstruments
A3CJ7MHAS9IMAM HomeandKitchen Electronics Beauty GroceryandGourmetFood CellPhonesandAccessories MoviesandTV OfficeProducts ClothingShoesandJewelry
A3CLWZGMC7M9Z1 Electronics HomeandKitchen Beauty CDandVinyl HealthandPersonalCare GroceryandGourmetFood OfficeProducts KindleStore
A3CMDR34KFLGFX Beauty HealthandPersonalCare MoviesandTV Baby Electronics OfficeProducts HomeandKitchen GroceryandGourmetFood
A3CN9CCJUNIPKT OfficeProducts DigitalMusic GroceryandGourmetFood CellPhonesandAccessories MoviesandTV Electronics HealthandPersonalCare Baby
A3CNJR9MD5BFKL HealthandPersonalCare HomeandKitchen MoviesandTV Automotive GroceryandGourmetFood Electronics Beauty AppsforAndroid
A3CNM18PWKI1Z9 Electronics HealthandPersonalCare HomeandKitchen CDandVinyl Beauty MoviesandTV OfficeProducts AppsforAndroid
A3CW0ZLUO5X2B1 HomeandKitchen AppsforAndroid HealthandPersonalCare InstantVideo Electronics GroceryandGourmetFood MoviesandTV Automotive
A3CWEK9HY2VPDL Electronics HomeandKitchen GroceryandGourmetFood CellPhonesandAccessories MoviesandTV CDandVinyl HealthandPersonalCare DigitalMusic
A3D0HMC6RQT0N0 HealthandPersonalCare ClothingShoesandJewelry Electronics Baby HomeandKitchen CellPhonesandAccessories GroceryandGourmetFood Beauty
A3D1TZH619NKHN CDandVinyl CellPhonesandAccessories HealthandPersonalCare DigitalMusic GroceryandGourmetFood Electronics OfficeProducts InstantVideo
A3D2VIUT2HWP0Z Electronics HealthandPersonalCare DigitalMusic CellPhonesandAccessories CDandVinyl MoviesandTV OfficeProducts Baby
A3D5B2CBFNJB0K CDandVinyl HomeandKitchen Electronics Automotive HealthandPersonalCare OfficeProducts Baby Beauty
A3D6OI36USYOU1 MoviesandTV Electronics HomeandKitchen DigitalMusic CDandVinyl HealthandPersonalCare GroceryandGourmetFood OfficeProducts
A3D9NUCR4RXDPY HealthandPersonalCare Electronics Beauty AppsforAndroid GroceryandGourmetFood HomeandKitchen OfficeProducts InstantVideo
A3DD96LN8U1NM Electronics HomeandKitchen Beauty Automotive HealthandPersonalCare MoviesandTV GroceryandGourmetFood Baby
A3DFH4CKPIT0N9 HomeandKitchen GroceryandGourmetFood HealthandPersonalCare AppsforAndroid Electronics OfficeProducts Beauty CellPhonesandAccessories
A3DGJMO6VPG6FJ HomeandKitchen Electronics OfficeProducts Beauty MoviesandTV Automotive HealthandPersonalCare KindleStore
A3DH53FPYSP9E MoviesandTV HomeandKitchen Beauty Baby KindleStore HealthandPersonalCare GroceryandGourmetFood MusicalInstruments
A3DI391K4GAI7Q DigitalMusic Electronics OfficeProducts GroceryandGourmetFood MoviesandTV HealthandPersonalCare CellPhonesandAccessories HomeandKitchen
A3DIS5O83SQJWW Electronics CDandVinyl MoviesandTV HomeandKitchen Beauty HealthandPersonalCare GroceryandGourmetFood Baby
A3DOPYDOS49I3T Electronics HomeandKitchen Beauty CellPhonesandAccessories HealthandPersonalCare GroceryandGourmetFood OfficeProducts AppsforAndroid
A3DS0VAXL90E26 HomeandKitchen GroceryandGourmetFood OfficeProducts AppsforAndroid Electronics Beauty HealthandPersonalCare CellPhonesandAccessories
A3DZFEICHK5LF2 HomeandKitchen Electronics OfficeProducts Baby GroceryandGourmetFood CellPhonesandAccessories HealthandPersonalCare Automotive
A3E02KBFI21TY0 MoviesandTV Beauty OfficeProducts ClothingShoesandJewelry Electronics HomeandKitchen HealthandPersonalCare KindleStore
A3E9WG5BEAFF3T OfficeProducts CellPhonesandAccessories HomeandKitchen InstantVideo Electronics Beauty KindleStore GroceryandGourmetFood
A3EAP2VG0BVYWX Beauty KindleStore HomeandKitchen DigitalMusic HealthandPersonalCare GroceryandGourmetFood Electronics CDandVinyl
A3EBJDZ5N1UEI5 HomeandKitchen HealthandPersonalCare MoviesandTV MusicalInstruments Electronics KindleStore Beauty OfficeProducts
A3EDIPCXT15C3T Beauty GroceryandGourmetFood HealthandPersonalCare CellPhonesandAccessories MoviesandTV InstantVideo Electronics ClothingShoesandJewelry
A3EE0H0NWQ9QVL HealthandPersonalCare GroceryandGourmetFood Beauty MoviesandTV KindleStore Electronics CDandVinyl Automotive
A3EFSLEMHNPP6A GroceryandGourmetFood Electronics MoviesandTV InstantVideo HomeandKitchen Beauty HealthandPersonalCare Automotive
A3EFZZY5DUHLVS OfficeProducts GroceryandGourmetFood Electronics CDandVinyl HealthandPersonalCare KindleStore MoviesandTV DigitalMusic
A3EJ8XHVDC0CWH GroceryandGourmetFood HomeandKitchen OfficeProducts Beauty Baby HealthandPersonalCare Electronics CellPhonesandAccessories
A3EK2KTYHJCPB9 CellPhonesandAccessories OfficeProducts HealthandPersonalCare GroceryandGourmetFood Automotive HomeandKitchen Baby DigitalMusic
A3EM243NDJ4DF3 HealthandPersonalCare CellPhonesandAccessories Beauty KindleStore OfficeProducts Electronics HomeandKitchen GroceryandGourmetFood
A3EOVXI1VZIHUQ CDandVinyl HomeandKitchen Beauty OfficeProducts HealthandPersonalCare GroceryandGourmetFood Electronics MusicalInstruments
A3EP6YVAYS9YM3 Electronics MoviesandTV Beauty Baby HealthandPersonalCare HomeandKitchen GroceryandGourmetFood OfficeProducts
A3EPHBMU07LZ50 OfficeProducts CellPhonesandAccessories MoviesandTV ClothingShoesandJewelry GroceryandGourmetFood KindleStore Beauty Electronics
A3EPJSPH03AS29 HealthandPersonalCare CDandVinyl Beauty MusicalInstruments OfficeProducts Electronics HomeandKitchen AppsforAndroid
A3EUSH8DPW75LR HealthandPersonalCare HomeandKitchen InstantVideo CDandVinyl OfficeProducts Electronics Beauty CellPhonesandAccessories
A3EWUMHYMPD7IB GroceryandGourmetFood Beauty HealthandPersonalCare MoviesandTV HomeandKitchen Electronics AppsforAndroid OfficeProducts
A3EX36SNRYD5VL MoviesandTV CDandVinyl HomeandKitchen Baby OfficeProducts GroceryandGourmetFood Beauty MusicalInstruments
A3EXIZWHSNVNME Electronics OfficeProducts GroceryandGourmetFood Beauty MoviesandTV KindleStore HomeandKitchen DigitalMusic
A3EXW4HNYX7HF5 GroceryandGourmetFood HealthandPersonalCare Electronics Automotive MoviesandTV HomeandKitchen OfficeProducts CellPhonesandAccessories
A3EZEP0FX5BC1P CellPhonesandAccessories MusicalInstruments Electronics ClothingShoesandJewelry MoviesandTV HomeandKitchen OfficeProducts DigitalMusic
A3EZHMGGWY74HY Electronics GroceryandGourmetFood HomeandKitchen Baby MoviesandTV CDandVinyl HealthandPersonalCare InstantVideo
A3F2926FPOBNL CellPhonesandAccessories GroceryandGourmetFood Electronics HomeandKitchen HealthandPersonalCare OfficeProducts Beauty KindleStore
A3F2VVIQIY6U64 HomeandKitchen HealthandPersonalCare GroceryandGourmetFood AppsforAndroid CDandVinyl Electronics ClothingShoesandJewelry OfficeProducts
A3F3B1JPACN215 Automotive GroceryandGourmetFood CellPhonesandAccessories Baby ClothingShoesandJewelry OfficeProducts HealthandPersonalCare AppsforAndroid
A3F3B6HY9RJI04 MoviesandTV KindleStore GroceryandGourmetFood InstantVideo ClothingShoesandJewelry CDandVinyl OfficeProducts MusicalInstruments
A3F8T3BRXRX5P3 CDandVinyl MoviesandTV HomeandKitchen ClothingShoesandJewelry InstantVideo HealthandPersonalCare CellPhonesandAccessories AppsforAndroid
A3F9CMU8KNAY1M HealthandPersonalCare ClothingShoesandJewelry Beauty HomeandKitchen OfficeProducts Electronics CellPhonesandAccessories MusicalInstruments
A3FARCKMBHQZLY OfficeProducts HealthandPersonalCare MoviesandTV AppsforAndroid CellPhonesandAccessories GroceryandGourmetFood Electronics CDandVinyl
A3FBM0RMCMAABV CellPhonesandAccessories Beauty HomeandKitchen Automotive OfficeProducts HealthandPersonalCare GroceryandGourmetFood CDandVinyl
A3FBMSWBJ202SF HealthandPersonalCare GroceryandGourmetFood OfficeProducts CellPhonesandAccessories Electronics HomeandKitchen Beauty CDandVinyl
A3FBTJCCNQXW2U HealthandPersonalCare Beauty CDandVinyl CellPhonesandAccessories GroceryandGourmetFood MoviesandTV Electronics HomeandKitchen
A3FD3BHIUYIFPD Beauty HomeandKitchen OfficeProducts ClothingShoesandJewelry Electronics GroceryandGourmetFood HealthandPersonalCare AppsforAndroid
A3FEGTOLCWXSV4 GroceryandGourmetFood HomeandKitchen Beauty KindleStore CellPhonesandAccessories OfficeProducts Electronics MusicalInstruments
A3FG0FQHNV2UP2 HomeandKitchen Beauty MoviesandTV AppsforAndroid HealthandPersonalCare GroceryandGourmetFood OfficeProducts MusicalInstruments
A3FHSLWEMH7JD8 GroceryandGourmetFood MoviesandTV HealthandPersonalCare AppsforAndroid HomeandKitchen Beauty Electronics CDandVinyl
A3FKGKUCI3DG9U MoviesandTV HealthandPersonalCare GroceryandGourmetFood Automotive OfficeProducts HomeandKitchen Beauty DigitalMusic
A3FKPBNI7UWQFW Beauty Baby HealthandPersonalCare CDandVinyl MoviesandTV GroceryandGourmetFood Electronics MusicalInstruments
A3FMPT5IH0CJ50 Beauty ClothingShoesandJewelry HealthandPersonalCare KindleStore OfficeProducts GroceryandGourmetFood Baby CDandVinyl
A3FOSLM5G1BO63 CellPhonesandAccessories MoviesandTV Baby MusicalInstruments OfficeProducts KindleStore HealthandPersonalCare Electronics
A3FQZH8PJB535A GroceryandGourmetFood HealthandPersonalCare Electronics MoviesandTV Beauty Baby HomeandKitchen InstantVideo
A3FR4QXW7JF15E HealthandPersonalCare Beauty HomeandKitchen CDandVinyl MoviesandTV GroceryandGourmetFood ClothingShoesandJewelry OfficeProducts
A3FS3FJPD3RJTD Beauty MoviesandTV Electronics Automotive OfficeProducts CellPhonesandAccessories HomeandKitchen GroceryandGourmetFood
A3FWSG0GV6FRB6 HealthandPersonalCare Beauty CellPhonesandAccessories MusicalInstruments GroceryandGourmetFood OfficeProducts HomeandKitchen CDandVinyl
A3FXT4UPI30K7S OfficeProducts HealthandPersonalCare Beauty DigitalMusic HomeandKitchen MoviesandTV Electronics KindleStore
A3FY3H6F4249E0 MoviesandTV CDandVinyl DigitalMusic Baby KindleStore CellPhonesandAccessories HealthandPersonalCare Beauty
A3G007LQX6KGOD Electronics Beauty GroceryandGourmetFood MoviesandTV Baby OfficeProducts HomeandKitchen ClothingShoesandJewelry
A3G5MOHY1U635N HealthandPersonalCare Electronics AppsforAndroid InstantVideo CellPhonesandAccessories OfficeProducts Baby Beauty
A3G7BEJJCPD6DS CellPhonesandAccessories OfficeProducts MoviesandTV GroceryandGourmetFood HealthandPersonalCare HomeandKitchen Baby MusicalInstruments
A3GFK7F5IUF60X CDandVinyl KindleStore OfficeProducts DigitalMusic Electronics GroceryandGourmetFood CellPhonesandAccessories AppsforAndroid
A3GGUBZMTQD1B9 HomeandKitchen Electronics HealthandPersonalCare InstantVideo KindleStore MoviesandTV ClothingShoesandJewelry OfficeProducts
A3GKMK6KQH3Y1H Beauty GroceryandGourmetFood Electronics AppsforAndroid HealthandPersonalCare CDandVinyl OfficeProducts DigitalMusic
A3GMRYV7VAYK5Q GroceryandGourmetFood Electronics HomeandKitchen AppsforAndroid HealthandPersonalCare OfficeProducts Beauty ClothingShoesandJewelry
A3GMVCTJTHYG1F Beauty HomeandKitchen OfficeProducts MusicalInstruments Electronics GroceryandGourmetFood HealthandPersonalCare InstantVideo
A3GRN6J64F2C3X KindleStore Beauty GroceryandGourmetFood CellPhonesandAccessories HealthandPersonalCare MoviesandTV Electronics InstantVideo
A3GSTWRM0DOU86 OfficeProducts HomeandKitchen GroceryandGourmetFood AppsforAndroid CellPhonesandAccessories ClothingShoesandJewelry Beauty CDandVinyl
A3GVD3O9QG6I0V MoviesandTV OfficeProducts Beauty MusicalInstruments GroceryandGourmetFood HealthandPersonalCare Electronics InstantVideo
A3GYY4CBRUZRSO HealthandPersonalCare HomeandKitchen OfficeProducts MusicalInstruments Electronics CellPhonesandAccessories Beauty MoviesandTV
A3H4S6YO9VNGDZ MusicalInstruments HomeandKitchen ClothingShoesandJewelry Beauty Electronics GroceryandGourmetFood HealthandPersonalCare CDandVinyl
A3H7ADUP07D93H Beauty Electronics HomeandKitchen Baby HealthandPersonalCare MoviesandTV OfficeProducts ClothingShoesandJewelry
A3H7NPNDMGLOU4 Electronics MoviesandTV OfficeProducts ClothingShoesandJewelry Beauty GroceryandGourmetFood HealthandPersonalCare HomeandKitchen
A3H8PA7AG48K33 HomeandKitchen GroceryandGourmetFood Electronics MoviesandTV HealthandPersonalCare Beauty OfficeProducts KindleStore
A3HETHW2XD3DWH HomeandKitchen Baby Electronics KindleStore Beauty OfficeProducts HealthandPersonalCare CDandVinyl
A3HG0DNFURFXR4 Baby GroceryandGourmetFood HealthandPersonalCare MoviesandTV OfficeProducts KindleStore Electronics Beauty
A3HJHV83O2U8BL OfficeProducts Beauty MoviesandTV CellPhonesandAccessories GroceryandGourmetFood HealthandPersonalCare Electronics InstantVideo
A3HNLJGBLFBJIA Beauty OfficeProducts Electronics GroceryandGourmetFood HomeandKitchen MoviesandTV HealthandPersonalCare InstantVideo
A3HPCRD9RX351S ClothingShoesandJewelry Baby MoviesandTV OfficeProducts HealthandPersonalCare KindleStore Electronics AppsforAndroid
A3HPFC4WMB2LZD HealthandPersonalCare MoviesandTV OfficeProducts Beauty CellPhonesandAccessories HomeandKitchen CDandVinyl MusicalInstruments
A3HQAPXAJV7PRX HealthandPersonalCare Electronics HomeandKitchen AppsforAndroid GroceryandGourmetFood ClothingShoesandJewelry Beauty DigitalMusic
A3HR0ZZOFKQ97N HomeandKitchen Automotive OfficeProducts Beauty CellPhonesandAccessories HealthandPersonalCare Electronics AppsforAndroid
A3HRDRQ5VAFPQS HealthandPersonalCare HomeandKitchen OfficeProducts KindleStore GroceryandGourmetFood Beauty CellPhonesandAccessories InstantVideo
A3HUC8541SJ6UT GroceryandGourmetFood HomeandKitchen Beauty CellPhonesandAccessories HealthandPersonalCare OfficeProducts MoviesandTV DigitalMusic
A3I1BJIFFM4S21 ClothingShoesandJewelry HomeandKitchen Electronics InstantVideo GroceryandGourmetFood HealthandPersonalCare Baby MoviesandTV
A3I2WE58OUUEXG MoviesandTV HealthandPersonalCare HomeandKitchen CellPhonesandAccessories Beauty GroceryandGourmetFood OfficeProducts InstantVideo
A3I5YPJZMTG1QO HomeandKitchen Beauty Electronics CellPhonesandAccessories GroceryandGourmetFood HealthandPersonalCare OfficeProducts ClothingShoesandJewelry
A3I9MCGO36KZ7V HomeandKitchen Electronics OfficeProducts GroceryandGourmetFood Beauty HealthandPersonalCare MoviesandTV Automotive
A3IAU6ZPVF2R5K Beauty Electronics OfficeProducts InstantVideo HomeandKitchen HealthandPersonalCare Baby MoviesandTV
A3ICDLUQ3V2QY2 CDandVinyl ClothingShoesandJewelry Electronics Baby InstantVideo MoviesandTV HomeandKitchen CellPhonesandAccessories
